Date,AAPL,MSFT,NVDA,AMD,GE,IBM,GS,BA,GM,Portfolio_rets
2023-12-27,0.0005178189940495606,-0.0015759925509876759,0.00279647757036862,0.018378322727497044,0.005710518381377347,0.001530596862464061,0.007492694267046954,-0.002629133035915501,-0.0013848287783859996,0.003426274937501601
2023-12-28,0.002223815667430748,0.0032294455110106757,0.002122496026046449,0.018248223125957776,0.0009356156237972191,0.001772521353922128,0.005007190835261619,-0.006699230563924011,0.003320393963126314,0.0033511635047365463
2023-12-29,-0.0054388937789295,0.0020231326663655612,0.0,-0.00911638722831195,-0.005391727313365877,-0.0012221018714894394,-0.0016576829264337322,0.0011899870995364886,-0.00776494744931315,-0.003042068977993511
2024-01-02,-0.0364426683157658,-0.01384395971079123,-0.0277221327913054,-0.06177005548999063,-0.013250450867979244,-0.012613629981160678,0.006536896829009893,-0.03474065921484482,0.0036126501095013405,-0.021137112159258505
2024-01-03,-0.0,-0.0007282534024568719,-0.01251359125329964,-0.023805391374532737,-0.015119655135208035,-0.008706484536897267,-0.01690746369407583,-0.031676911131533286,-0.021874085340788767,-0.014592426207643604
2024-01-04,-0.0,-0.0072034422875652685,0.008978072559004251,0.0050859740190369,0.004824717423659443,0.004735767144411835,0.0030337226254760676,0.0042139727549378855,0.006218256725680933,0.003320782329404672
2024-01-05,-0.0,-0.0005165285514282662,0.022638569361499685,0.01871941735549596,0.01299084328263501,-0.010624416702517476,0.009072158735086253,0.01643960390420197,0.013990154775489632,0.009189978017829196
2024-01-08,0.0,0.018695664460686066,0.06229942590818421,0.05339089953592028,0.01563444830854234,0.012363539993631637,0.006242721030475944,-0.08373089291046797,0.019535607121094655,0.011603490383118576
2024-01-09,-0.0,0.0029314755227555144,0.01683262474261114,0.02085102595245252,0.0038902014605190216,-0.006599846847489524,-0.013254129516063034,-0.014249539781610919,-0.0043691998437220755,0.0006702901877169601
2024-01-10,0.0,0.018403758434606683,0.022514627292641917,-0.004835477858489882,0.007118567564026796,0.0071581887626291,-0.004649345770653228,0.0,-0.0063143527578101545,0.004377329518550136
2024-01-11,-0.0,0.004847588027953987,0.008646906237322,-0.003506808408698639,0.0010018220235869625,0.0057516342505736125,-0.005802727234871301,-0.0,-0.012470738050145843,-0.00017025812825324684
2024-01-12,0.0,0.00993410396364497,-0.002045056353304126,-0.009912544365645384,-0.000308197038364608,0.022198736380400565,-0.005280540323033264,-0.0,-0.016873355830239203,-0.0002540948407267834
2024-01-16,-0.0,0.004622829239799605,0.03010350816809602,0.07983279399976367,-0.014121905329569848,0.006972041873919935,0.007122193555452516,-0.0,0.003680147743782555,0.013134623250138274
2024-01-17,-0.0,-0.0020519354751060664,-0.005852247627514212,0.00896806148074212,-0.00855409382484216,-0.005284691978713364,-0.008632287042447099,0.0,-0.010795590086853615,-0.003578087172748266
2024-01-18,0.0,0.011234049561225484,0.018628989925756935,0.015487857773849764,0.013076181440252736,0.004565636376255426,-0.0007160657919331944,0.0,-0.012358153817670397,0.005546499496415195
2024-01-19,0.0,0.012113147475738776,0.04089828154671276,0.0686526433907456,0.00975396492814679,0.02743136943564591,0.013937621871108289,0.0,0.026538766481148945,0.02214731056991634
2024-01-22,0.0,-0.005432754626077051,0.002736171835244977,-0.035341450057983156,0.0108796442801308,0.00784184619238163,0.009789651267755882,-0.0,-0.00536493259210703,-0.0016546470778504385
2024-01-23,0.006631187392870378,0.006009457543719566,0.0036644523297689304,0.0014260578750195706,-0.009801793535377848,0.006401963190585987,-0.01353822556453152,-0.0,-0.002551387735877836,-0.00019536538931364127
2024-01-24,-0.0034900091293561765,0.00913340439682506,0.024565123465241027,0.056950551659783584,-0.0001539075677741137,-5.7548887620495034e-05,-0.003604448034624309,0.0,-0.015158270420029495,0.0075760994980494534
2024-01-25,-0.001698108482301312,0.005721867857136507,0.004147035661479907,0.011377115483416342,0.0,0.0906317571993403,0.00866038291515547,-0.0,0.013169359537620457,0.014667712241316407
2024-01-26,-0.00905358115900819,-0.0023244383749521503,-0.009555850949892947,-0.01722735046085398,0.009650865367107313,-0.015932556583365173,-0.012912916024741455,0.0,0.0005686795069460544,-0.006309683186528947
2024-01-29,-0.0035923633706288183,0.014232425058189477,0.02322451116204948,0.0032668826399902978,-0.0006862932711106482,-0.0014950813395874887,0.007305337404683388,-0.0,0.005951529126823093,0.005356327490045419
2024-01-30,-0.01943343959509632,-0.0027618032394777204,0.004934520483385258,-0.03298480904829779,0.021356847421441907,0.0038932117025317465,0.01644486095420849,-0.0,0.07509652061636062,0.007393989921672908
2024-01-31,-0.01954739242829894,-0.02731606137550749,-0.020064824847665697,-0.025726187685866302,-0.011338522626071606,-0.022663966163839026,-0.00742008731696756,0.0,0.016894429238548433,-0.013020290356185354
2024-02-01,0.0,0.015474034226180907,0.0240871023944044,0.01650091141093672,0.022328482793210674,0.017487439679943102,-0.00041675217127720395,-0.0,0.0018024904191245564,0.010807078750280351
2024-02-02,-0.0,0.01825818190005795,0.04851277681558691,0.041253669225576425,0.008310441445007194,-0.005956714323713449,0.010392544826071248,-0.0,0.0010285656899382497,0.013533273953169393
2024-02-05,0.0,-0.013637650264133806,0.046830556829154255,-0.019495391041721516,0.008532366890140796,-0.012838372333272506,-0.01255723354578061,-0.0,-0.029206741486795824,-0.00359694055026769
2024-02-06,0.0,-0.0003945155394012971,-0.016124847874184244,-0.037126773362329564,-0.0009444690251918705,-5.449121821291946e-05,0.005130156103579254,0.0,0.006330748253635504,-0.004798243629122793
2024-02-07,0.0,0.020890521742274463,0.027126791903507978,0.018063164469587698,0.006664758265264502,0.0017976408099840877,0.004328428816931449,0.0,0.01798100409305731,0.010761367788956387
